IDREGION	RBD	ALUMNOS	DDCIA	RURALIDAD	GRUPO	LEN	MAT	NAT
15	5	17	MD	U	C	271	268	261
15	8	32	MD	U	C	246	252	242
15	38	26	MD	R	A	272	275	259
15	39	2	MD	R	A			
15	45	79	PS	U	D	260	267	260
15	50	41	PS	U	C	289	276	284
15	52	232	PS	U	C	300	308	305
15	56	49	PS	U	D	288	275	285
15	59	42	PP	U	E	311	317	305
15	60	56	PS	U	D	279	271	274
15	67	60	PS	U	D	300	305	306
15	69	32	PP	U	E	295	302	288
15	72	2	MD	R	A			
15	75	2	MD	R	B			
15	76	1	MD	R	C			
15	78	7	MD	R	A	216	225	216
15	79	6	MD	R	A	266	244	231
15	81	1	MD	R	A			
15	83	2	MD	R	A			
15	86	1	MD	R	A			
15	90	3	MD	R	A			
15	91	1	MD	R	A			
15	93	3	MD	R	A			
15	94	1	MD	R	A			
1	103	63	MC	U	C	227	215	220
1	110	7	MC	U	C	267	260	249
1	111	32	MC	U	B	249	228	226
1	112	39	MC	U	B	272	265	
1	113	75	MC	U	B	237	232	225
1	114	30	MC	U	B	241	236	234
1	115	21	MC	U	B	279	241	257
1	116	42	MC	U	B	268	238	224
1	117	33	MC	U	B	223	218	204
1	119	32	MC	U	B	233	220	217
1	120	20	MC	U	B	238	224	223
1	122	28	MC	U	B	241	243	234
1	123	29	MC	U	B	208	201	203
1	125	85	MC	U	C	263	266	261
1	126	70	MC	U	B	226	208	210
1	127	70	PS	U	D	311	296	302
1	129	5	PS	U	C			
1	130	33	PS	U	D	265	260	265
1	131	28	PS	U	C	253	230	249
1	132	104	PS	U	D	294	305	296
1	133	54	PS	U	C	274	281	276
1	134	25	PS	U	C	250	247	253
1	144	30	PS	U	C	231	214	236
1	154	3	MD	R	B			
1	156	2	MD	R	A			
1	160	2	MD	R	A			
1	161	18	MD	R	B	235	194	209
1	162	3	MD	R	A			
1	165	1	MD	R	A			
1	167	10	MD	R	B	285	274	254
1	168	1	MD	R	A			
1	169	2	MD	R	A			
1	170	1	MD	R	A			
1	172	2	MD	R	A			
1	175	2	MD	R	A			
1	177	1	MD	R	B			
1	178	11	MD	R	A	212	212	215
1	179	1	MD	R	A			
1	185	4	MD	R	A			
1	187	30	MD	U	C	230	235	220
1	188	13	MD	R	B	201	210	210
1	192	5	MC	R	C			
1	193	45	MC	R	B	248	225	237
1	195	16	MC	R	B	234	203	217
1	198	3	MC	R	B			
2	201	61	MD	U	C	230	212	208
2	203	60	MD	U	B	243	222	230
2	204	46	MD	U	B	234	205	210
2	205	51	MD	U	B	223	218	221
2	206	21	MD	U	C	249	258	242
2	208	71	PS	U	D	267	250	254
2	210	102	MD	U	C	245	229	250
2	223	55	MC	U	C	255	253	246
2	224	114	MC	U	B	245	222	236
2	225	121	MC	U	C	274	260	263
2	226	145	MC	U	C	240	237	236
2	227	171	MC	U	C	255	251	249
2	228	59	MC	U	C	243	245	242
2	229	67	MC	U	C	243	228	239
2	230	36	MC	U	C	284	270	263
2	231	78	MC	U	C	259	232	248
2	232	34	MC	U	B	242	235	224
2	234	26	MC	U	A	234	222	226
2	239	57	MC	U	B	260	252	237
2	240	69	MC	U	C	250	241	253
2	243	4	MC	R	B			
2	246	3	MC	R	A			
2	252	8	MC	R	B	252	230	223
2	253	70	PS	U	D	256	246	262
2	254	97	PS	U	D	284	269	279
2	255	76	PS	U	C	263	268	247
2	256	122	PS	U	D	287	275	272
2	257	59	PS	U	E	308	314	308
2	268	3	MD	R	A			
2	269	70	MD	R	B	269	264	266
2	270	11	MD	R	C	263	262	264
2	274	1	MD	R	C			
2	275	2	MD	R	B			
2	276	1	MD	R	C			
2	277	4	MD	R	B			
2	284	25	MC	U	B	261	248	249
2	285	48	MC	U	C	262	236	240
2	288	158	MC	U	C	284	284	272
2	289	54	MC	U	B	249	226	222
2	291	130	MC	U	C	266	259	257
2	292	51	MC	U	C	264	243	243
2	293	143	MC	U	C	229	221	220
2	294	113	MC	U	C	233	228	226
2	296	76	MC	U	C	241	233	234
2	297	67	MC	U	C	238	224	231
2	298	37	MC	U	C	255	244	250
2	301	62	MC	U	B	233	209	207
2	302	53	MC	U	B	279	271	256
2	303	47	MC	U	C	258	250	242
2	304	79	MC	U	D	272	250	264
2	305	120	MC	U	C	243	244	233
2	306	32	MC	U	C	245	224	245
2	310	67	MC	U	C	253	258	243
2	312	48	MC	U	C	244	239	232
2	313	104	MC	U	C	266	271	254
2	315	38	MC	U	C	241	239	246
2	316	63	MC	U	C	239	220	223
2	317	165	MC	U	C	280	263	268
2	318	32	MC	R	D	281	282	285
2	319	110	MC	U	C	261	256	250
2	320	73	MC	U	C	259	242	236
2	322	67	MC	U	C	254	254	244
2	324	41	MC	U	B	253	239	231
2	326	47	MC	U	B	220	201	210
2	329	23	MC	U	D	267	250	253
2	332	41	MC	U	B	237	231	227
2	335	28	PS	U	B	230	232	224
2	336	109	PS	U	D	284	270	279
2	337	93	PS	U	D	299	292	284
2	341	66	PS	U	D	280	267	263
2	342	78	PS	U	D	297	287	287
2	343	80	PS	U	C	259	253	245
2	344	82	PS	U	D	286	262	264
2	350	74	PS	U	D	299	275	281
2	354	9	PP	U	D	248	225	234
2	355	17	PP	U	E	284	269	274
2	356	101	PS	U	D	274	255	262
2	357	66	PP	U	E	299	311	305
2	358	33	PP	U	E	296	272	292
2	361	54	PP	U	E	294	308	290
2	364	55	PP	U	E	274	284	285
2	365	52	PS	U	D	283	274	272
2	366	100	PP	U	E	283	292	292
2	367	32	MD	U	B	238	205	219
2	368	81	MD	U	C	246	232	243
2	370	9	MD	U	C	248	273	255
2	371	6	MD	R	B	245	241	234
2	374	65	MD	U	B	256	234	235
2	375	69	MD	U	C	259	257	261
2	377	8	MD	R	B	295	280	242
3	380	30	MD	U	B	258	244	217
3	381	15	MD	U	B	272	236	214
3	382	29	MD	U	D	271	255	263
3	386	59	MD	U	C	258	262	270
3	387	2	MD	U	B			
3	390	44	PS	U	C	259	247	252
3	391	63	PS	U	D	263	259	273
3	401	82	MD	U	C	253	244	234
3	403	74	MD	U	B	246	214	225
3	405	73	MD	U	B	211	193	198
3	406	46	MD	U	B	242	244	227
3	407	47	MD	U	B	247	248	240
3	408	108	MD	U	C	259	252	255
3	410	58	MD	U	B	245	243	234
3	411	62	MD	U	B	238	224	221
3	413	30	MD	U	B	242	225	241
3	415	91	MD	U	D	274	284	277
3	416	69	MD	U	C	233	231	233
3	417	76	MD	U	C	251	237	227
3	418	87	MD	U	C	269	248	241
3	419	133	MD	U	B	228	225	217
3	420	41	MD	U	C	253	237	236
3	421	105	MD	U	C	274	269	251
3	423	24	MD	R	B	201	193	187
3	427	41	MD	U	C	259	242	254
3	429	147	PS	U	D	271	272	266
3	430	105	PS	U	C	266	247	252
3	431	76	PS	U	D	269	244	247
3	433	86	PS	U	C	275	263	260
3	434	79	PS	U	C	253	230	233
3	440	76	PS	U	C	251	233	253
3	441	17	MD	U	B	222	207	215
3	442	29	MD	U	C	229	207	201
3	444	50	MD	U	B	249	237	228
3	445	4	MD	R	A			
3	446	8	MD	R	B	228	238	232
3	447	2	MD	R	B			
3	450	41	MD	U	B	235	222	222
3	452	36	MD	U	C	275	269	273
3	453	76	MD	U	C	286	293	294
3	454	80	MD	U	B	248	221	231
3	455	28	MD	U	C	277	247	267
3	458	22	MD	U	B	239	233	226
3	459	51	MD	U	B	264	262	257
3	461	22	MD	U	B	261	243	244
3	462	18	MD	U	B	242	208	240
3	463	9	MD	U	B	274	283	281
3	464	69	MD	U	C	254	237	243
3	467	1	MD	R	A			
3	468	2	MD	R	A			
3	469	7	MD	R	B	248	247	235
3	471	3	MD	R	B			
3	476	7	MD	R	B	256	219	245
3	478	88	PS	U	D	289	277	290
3	479	40	PS	U	D	280	279	276
3	481	24	MD	U	C	264	240	245
3	482	3	MD	R	B			
3	483	4	MD	R	B			
3	484	7	MD	R	A	208	169	198
3	485	3	MD	R	B			
3	487	21	MD	U	B	248	229	232
3	489	18	MD	U	C	277	252	250
3	490	2	MD	R	B			
3	492	28	PS	U	D	303	304	301
3	493	12	MD	R	B	284	271	260
3	496	3	MD	R	A			
3	497	4	MD	R	A			
3	498	1	MD	R	C			
3	499	19	MD	R	C	252	237	248
3	500	3	MD	R	B			
3	503	2	MD	R	B			
3	504	5	MD	R	C			
3	509	3	MD	R	A			
3	514	1	MD	R	A			
4	519	93	MC	U	B	277	272	272
4	521	21	MC	U	C	250	234	241
4	522	58	MC	U	C	276	264	266
4	523	31	MC	U	B	231	211	230
4	525	59	MC	U	C	257	250	257
4	526	32	MC	U	C	292	276	276
4	527	33	MC	U	B	207	200	211
4	528	33	MC	U	C	260	239	244
4	530	43	MC	U	C	277	301	294
4	531	30	MC	U	B	263	238	240
4	533	13	MC	U	A	212	181	199
4	534	50	MC	U	B	240	237	236
4	535	23	MC	U	C	232	252	250
4	536	26	MC	U	B	253	248	246
4	539	10	MC	U	A	239	235	234
4	540	2	MC	U	B			
4	542	14	MC	U	A			
4	543	8	MC	R	A	254	233	240
4	546	11	MC	U	B	233	246	240
4	548	8	MC	U	B	301	300	288
4	549	2	MC	R	A			
4	551	10	MC	R	B	265	254	260
4	552	1	MC	R	A			
4	554	5	MC	R	A			
4	556	18	MC	R	A	214	198	210
4	557	18	MC	R	B	276	265	252
4	558	1	MC	R	B			
4	560	9	MC	R	B	286	286	285
4	561	3	MC	R	A			
4	562	11	MC	R	C	237	234	229
4	564	4	MC	R	A			
4	565	43	PS	U	C	300	280	277
4	566	24	PS	U	A	277	266	265
4	567	83	PS	U	C	288	310	289
4	568	42	PS	U	D	261	262	262
4	570	37	PS	U	D	272	259	264
4	573	30	PS	U	D	289	297	288
4	579	46	PS	U	D	293	298	299
4	580	81	PS	U	D	303	303	305
4	581	50	PS	U	D	285	273	281
4	582	70	PS	U	D	283	287	268
4	583	66	PS	U	D	290	273	291
4	585	43	PP	U	E	295	309	305
4	587	30	PP	U	E	289	291	284
4	589	19	PS	U	D	283	261	271
4	590	33	PS	U	D	295	282	276
4	591	29	PP	U	E	312	316	310
4	594	13	PS	U	D	287	246	272
4	597	15	MD	U	A	286	274	273
4	599	6	MD	R	B	268	263	255
4	601	3	MD	R	A			
4	602	9	MD	R	B	294	259	276
4	606	3	MD	R	B			
4	608	3	MD	R	C			
4	612	48	MD	U	B	249	229	223
4	613	60	MD	U	C	257	238	248
4	614	53	MD	U	B	231	213	222
4	615	24	MD	U	B	230	236	220
4	616	77	MD	U	C	245	251	247
4	617	30	MD	U	B	233	227	227
4	618	62	MD	U	B	224	218	215
4	620	47	MD	U	B	252	225	229
4	621	26	MD	U	B	241	203	225
4	625	13	MD	U	B	300	296	278
4	626	70	MD	U	B	238	227	225
4	628	10	MD	U	B	260	232	232
4	629	37	MD	R	B	248	230	227
4	630	29	MD	U	B	255	249	254
4	631	33	MD	U	B	281	304	290
4	632	25	MD	U	B	259	240	251
4	634	4	MD	R	A			
4	635	3	MD	R	B			
4	637	28	MD	U	B	264	254	252
4	639	2	MD	R	B			
4	641	2	MD	R	A			
4	642	4	MD	R	B			
4	643	6	MD	R	B	202	187	201
4	644	2	MD	R	B			
4	646	39	PS	U	C	267	259	259
4	647	26	PS	U	C	272	252	268
4	648	68	PS	U	D	292	298	288
4	649	120	PS	U	C	279	270	270
4	650	46	PS	U	C	260	259	245
4	655	33	PS	U	C	271	268	271
4	657	32	MD	U	B	271	248	254
4	658	17	MD	R	B	268	243	253
4	659	3	MD	R	A			
4	661	1	MD	R	B			
4	662	1	MD	R	A			
4	664	51	PS	U	C	280	259	269
4	666	42	MD	U	B	239	222	234
4	668	10	MD	U	B	272	280	270
4	669	6	MD	U	A	228	240	248
4	671	14	MD	U	B	290	275	266
4	672	10	MD	U	A	255	235	239
4	673	15	MD	U	B	267	239	254
4	674	1	MD	R	B			
4	678	6	MD	R	B	281	273	257
4	680	1	MD	U	B			
4	681	2	MD	R	B			
4	682	7	MD	U	B	261	290	277
4	683	5	MD	R	A			
4	685	1	MD	R	A			
4	686	5	MD	R	A			
4	687	2	MD	R	B			
4	688	5	MD	R	B			
4	689	2	MD	R	B			
4	690	60	PS	U	C	270	264	255
4	691	23	MD	U	C	268	274	270
4	692	12	MD	U	C	290	277	299
4	694	9	MD	R	B	244	251	236
4	695	1	MD	R	A			
4	696	2	MD	R	B			
4	697	1	MD	R	C			
4	699	1	MD	R	C			
4	706	62	MD	U	B	267	254	253
4	707	121	MD	U	B	250	230	240
4	708	30	MD	U	B	239	211	208
4	709	36	MD	U	B	226	227	233
4	710	48	MD	U	B	231	218	229
4	711	54	MD	U	B	256	254	250
4	712	48	MD	U	B	268	254	250
4	713	21	MD	U	B	245	243	211
4	714	37	MD	U	B	254	250	235
4	715	15	MD	U	B	246	242	244
4	716	45	MD	U	B	237	228	228
4	718	15	MD	U	B	244	211	215
4	721	41	MD	U	B	255	269	262
4	722	9	MD	U	B	274	288	289
4	723	8	MD	R	A	216	210	208
4	725	25	MD	R	A	256	259	241
4	726	1	MD	R	A			
4	727	1	MD	R	C			
4	729	7	MD	R	A	242	242	233
4	730	14	MD	R	A	239	213	214
4	731	4	MD	R	B			
4	733	5	MD	R	A			
4	735	2	MD	R	A			
4	736	1	MD	R	C			
4	737	11	MD	R	B	290	298	286
4	740	11	MD	R	A	250	246	250
4	743	11	MD	R	B			
4	744	2	MD	R	B			
4	746	2	MD	R	A			
4	747	3	MD	R	A			
4	750	10	MD	U	B			
4	752	2	MD	R	C			
4	753	9	MD	R	B			
4	754	3	MD	R	C			
4	755	3	MD	R	A			
4	756	3	MD	R	B			
4	757	17	MD	R	B			
4	758	1	MD	R	B			
4	759	4	MD	R	B			
4	760	2	MD	R	A			
4	763	90	PS	U	C			
4	766	129	PS	U	C			
4	767	39	PS	U	C			
4	769	88	PS	U	D			
4	770	41	PP	U	E			
4	773	7	MD	R	B			
4	774	15	MD	R	B			
4	775	3	MD	R	A			
4	777	1	MD	R	C			
4	778	4	MD	R	A			
4	780	4	MD	R	B			
4	783	1	MD	R	B			
4	787	2	MD	R	B			
4	790	1	MD	R	A			
4	793	7	MD	R	B			
4	797	1	MD	R	A			
4	798	62	MD	U	B			
4	799	32	MD	U	B			
4	800	12	MD	U	B			
4	803	20	MD	U	A			
4	804	5	MD	R	B			
4	806	3	MD	R	A			
4	807	1	MD	R	C			
4	809	3	MD	R	A			
4	812	1	MD	R	C			
4	813	2	MD	R	B			
4	814	2	MD	R	B			
4	816	1	MD	R	A			
4	817	2	MD	R	B			
4	819	3	MD	R	C			
4	820	1	MD	R	B			
4	821	8	MD	R	B			
4	822	15	MD	R	B			
4	823	3	MD	R	B			
4	824	2	MD	R	A			
4	825	2	MD	R	B			
4	826	2	MD	R	B			
4	827	20	MD	U	B			
4	830	3	MD	R	A			
4	831	1	MD	R	B			
4	833	7	MD	R	B			
4	834	1	MD	R	B			
4	835	3	MD	R	A			
4	836	3	MD	R	C			
4	837	4	MD	R	B			
4	838	6	MD	R	B			
4	839	5	MD	R	B			
4	840	1	MD	R	C			
4	841	1	MD	R	A			
4	844	3	PS	R	A			
4	847	55	MD	U	B			
4	848	49	MD	U	B			
4	849	9	MD	R	C			
4	850	2	MD	R	A			
4	851	12	MD	R	A			
4	852	5	MD	R	A			
4	854	1	MD	R	A			
4	857	3	MD	R	A			
4	859	2	MD	R	A			
4	862	1	MD	R	B			
4	864	2	MD	R	A			
4	865	3	MD	R	A			
4	866	1	MD	R	B			
4	868	1	MD	R	A			
4	869	4	MD	R	B			
4	870	1	MD	R	A			
4	871	1	MD	R	B			
4	875	2	MD	R	A			
4	876	3	MD	R	B			
4	878	1	MD	R	A			
4	882	2	MD	R	A			
4	883	1	MD	R	A			
4	884	2	MD	R	A			
4	887	1	MD	R	A			
4	889	2	MD	R	A			
4	890	1	PS	R	B			
4	891	1	PS	R	B			
4	892	3	PS	R	B			
4	896	1	PS	R	B			
4	897	51	MD	U	B			
4	900	3	MD	R	A			
4	905	4	MD	R	B			
4	907	4	MD	R	A			
4	908	6	MD	R	B			
4	909	1	MD	R	B			
4	910	2	MD	R	B			
4	915	5	MD	R	A			
4	916	2	MD	R	A			
4	923	1	MD	R	A			
4	924	8	MD	R	A			
4	925	1	MD	R	A			
4	926	1	MD	R	B			
4	928	1	MD	R	B			
4	929	10	MD	R	B			
4	931	3	MD	R	A			
4	932	13	MD	R	B			
4	933	1	MD	R	B			
4	934	4	MD	R	B			
4	935	7	MD	R	A			
4	936	3	MD	R	B			
4	937	6	MD	R	A			
4	939	1	MD	R	A			
4	940	3	MD	R	B			
4	943	7	MD	R	B			
4	945	2	MD	R	A			
4	946	10	MD	R	B			
4	947	16	MD	R	B			
4	948	2	MD	R	B			
4	950	1	MD	R	A			
4	951	2	MD	R	A			
4	953	2	MD	R	B			
4	954	1	MD	R	A			
4	955	1	MD	R	A			
4	956	1	MD	R	A			
4	957	3	MD	R	C			
4	959	40	PS	U	B			
4	960	1	PS	R	A			
4	963	2	PS	R	B			
4	969	70	MD	U	B			
4	970	21	MD	U	B			
4	971	48	MD	U	B			
4	972	23	MD	U	B			
4	973	15	MD	R	A			
4	974	6	MD	R	B			
4	976	8	MD	R	B			
4	977	4	MD	R	B			
4	978	2	MD	R	A			
4	981	1	MD	R	A			
4	982	31	MD	U	B			
4	984	3	MD	R	B			
4	985	9	MD	R	A			
4	987	84	PS	U	D			
4	990	7	PS	R	B			
4	991	1	PS	R	A			
4	994	1	PS	R	B			
4	995	3	PS	R	A			
4	1000	4	PS	R	A			
4	1001	3	PS	R	A			
4	1004	1	PS	R	B			
4	1006	5	PS	R	B			
4	1008	1	PS	R	A			
4	1011	4	PS	R	B			
4	1014	39	MD	U	C			
4	1015	12	MD	U	B			
4	1016	12	MD	R	B			
4	1017	10	MD	R	B			
4	1018	12	MD	R	B			
4	1019	12	MD	R	B			
4	1020	12	MD	R	B			
4	1022	4	MD	R	B			
4	1027	2	MD	R	B			
4	1030	6	MD	R	B			
4	1031	5	MD	R	A			
4	1032	3	MD	R	B			
4	1033	3	MD	R	C			
4	1034	7	MD	R	B			
4	1036	56	PS	U	D			
4	1037	1	PS	R	A			
4	1038	2	PS	R	A			
4	1040	2	PS	R	A			
4	1041	9	PS	R	B			
4	1042	3	MD	R	C			
4	1044	1	PS	R	A			
4	1045	5	PS	R	B			
4	1046	4	PS	R	A			
4	1047	3	PS	R	B			
4	1049	70	MD	U	B			
4	1050	14	MD	U	C			
4	1051	27	MD	R	B			
4	1052	9	MD	R	A			
4	1053	4	MD	R	B			
4	1055	1	MD	R	A			
4	1059	10	MD	R	B			
4	1061	1	MD	R	A			
4	1066	81	PS	U	C			
4	1068	1	PS	R	A			
4	1070	2	PS	R	A			
4	1071	1	PS	R	A			
4	1072	1	PS	R	A			
4	1073	1	PS	R	A			
4	1077	40	MD	U	B			
4	1078	5	MD	R	C			
4	1080	1	MD	R	A			
4	1081	1	MD	R	A			
4	1082	2	MD	R	B			
4	1083	1	MD	R	B			
4	1084	4	MD	R	A			
4	1085	1	MD	R	A			
4	1086	2	MD	R	A			
4	1087	24	MD	U	B			
4	1090	1	MD	R	B			
4	1092	6	MD	R	B			
4	1093	3	MD	R	A			
4	1095	3	MD	R	A			
4	1096	4	MD	R	A			
4	1097	2	MD	R	A			
4	1099	7	MD	R	B			
4	1100	10	MD	R	B			
4	1102	1	MD	R	A			
4	1104	1	MD	R	A			
4	1108	4	MD	R	A			
4	1109	3	MD	R	A			
4	1117	2	PS	R	A			
5	1119	62	PS	U	C			
5	1122	37	MD	U	B			
5	1123	69	MD	U	B			
5	1125	21	MD	R	B			
5	1128	35	MD	R	B			
5	1129	2	MD	R	A			
5	1130	1	MD	R	B			
5	1131	2	MD	R	B			
5	1132	7	MD	R	B			
5	1133	5	MD	R	B			
5	1134	3	MD	R	B			
5	1135	6	MD	R	B			
5	1136	9	MD	R	A			
5	1137	1	MD	R	B			
5	1139	8	MD	R	A			
5	1140	10	MD	R	B			
5	1142	12	MD	R	B			
5	1143	1	MD	R	B			
5	1144	6	MD	R	B			
5	1145	5	MD	R	C			
5	1147	11	MD	R	A			
5	1148	18	MD	R	B			
5	1149	16	MD	R	C			
5	1150	2	MD	R	A			
5	1151	2	MD	R	B			
5	1152	6	MD	R	B			
5	1156	6	MD	R	A			
5	1157	2	MD	R	B			
5	1158	3	MD	R	A			
5	1160	2	MD	R	B			
5	1161	9	MD	R	C			
5	1162	6	PS	R	B			
5	1164	28	PS	U	C			
5	1166	13	PS	R	B			
5	1168	56	MD	U	C			
5	1170	11	MD	U	B			
5	1173	12	MD	R	B			
5	1174	9	MD	R	B			
5	1176	2	MD	R	B			
5	1178	14	MD	R	B			
5	1180	16	MD	R	B			
5	1181	4	MD	R	C			
5	1182	1	MD	R	B			
5	1183	15	MD	U	C			
5	1184	19	MD	R	B			
5	1185	7	MD	U	C			
5	1189	7	MD	R	B			
5	1190	34	PS	U	D			
5	1191	21	MD	U	B			
5	1192	18	MD	R	C			
5	1197	82	MD	U	C			
5	1198	13	MD	U	B			
5	1199	22	MD	U	B			
5	1200	16	MD	U	B			
5	1202	20	MD	U	B			
5	1203	28	MD	U	B			
5	1204	18	MD	U	B			
5	1208	16	MD	R	B			
5	1210	23	MD	U	B			
5	1211	12	MD	R	B			
5	1212	17	MD	R	B			
5	1213	65	PS	U	C			
5	1214	45	PS	U	D			
5	1215	68	PS	U	C			
5	1216	33	PS	U	C			
5	1217	113	PS	U	C			
5	1218	45	PS	U	C			
5	1220	34	PS	U	C			
5	1221	34	PS	U	C			
5	1225	76	PP	U	E			
5	1226	11	PS	U	D			
5	1229	25	PP	U	D			
5	1233	45	MD	U	B			
5	1234	4	MD	U	B			
5	1235	18	MD	R	B			
5	1238	2	MD	R	B			
5	1240	8	MD	R	B			
5	1245	17	MD	R	B			
5	1246	14	MD	R	B			
5	1247	9	MD	U	B			
5	1248	40	MD	U	B			
5	1249	10	MD	R	B			
5	1250	13	MD	R	A			
5	1251	14	MD	R	B			
5	1252	1	MD	R	B			
5	1256	20	PS	U	B			
5	1257	38	MD	U	B			
5	1258	6	MD	R	A			
5	1259	5	MD	R	B			
5	1260	40	PS	R	B			
5	1263	36	MD	U	B			
5	1264	20	MD	U	B			
5	1265	47	MD	U	B			
5	1266	10	MD	U	B			
5	1268	102	MD	U	C			
5	1269	18	MD	U	B			
5	1271	27	MD	U	B			
5	1273	3	MD	R	B			
5	1274	19	MD	R	B			
5	1275	50	MD	U	B			
5	1279	15	MD	R	B			
5	1280	11	MD	R	A			
5	1281	7	MD	R	A			
5	1282	12	MD	R	B			
5	1283	12	MD	R	A			
5	1285	9	MD	R	B			
5	1286	7	MD	R	B			
5	1287	7	MD	R	B			
5	1288	55	PP	U	E			
5	1290	47	PS	U	D			
5	1291	38	PS	U	D			
5	1292	70	PS	U	C			
5	1294	42	PS	U	C			
5	1301	35	MD	U	B			
5	1302	14	MD	R	B			
5	1304	13	MD	R	A			
5	1305	14	MD	R	B			
5	1307	16	MD	R	A			
5	1308	3	MD	R	A			
5	1309	7	MD	R	A			
5	1310	5	MD	R	B			
5	1311	35	PS	U	C			
5	1312	7	MD	R	A			
5	1313	6	MD	R	B			
5	1316	61	PS	U	C			
5	1318	24	MD	U	B			
5	1319	4	MD	R	B			
5	1321	20	MD	R	B			
5	1322	6	MD	R	A			
5	1323	6	MD	R	A			
5	1325	5	MD	R	B			
5	1326	10	MD	R	B			
5	1327	38	PS	U	B			
5	1328	17	MD	R	C			
5	1329	18	MD	R	B			
5	1330	5	MD	R	B			
5	1331	7	MD	R	B			
5	1332	6	MD	R	B			
5	1333	11	MD	R	B			
5	1336	45	MD	U	B			
5	1337	9	MD	U	A			
5	1338	12	MD	U	B			
5	1339	23	MD	U	B			
5	1340	19	MD	U	B			
5	1341	20	MD	R	B			
5	1342	4	MD	R	B			
5	1343	6	MD	R	B			
5	1344	1	MD	R	B			
5	1345	6	MD	R	A			
5	1346	8	MD	R	A			
5	1347	38	PS	U	B			
5	1349	34	PS	U	C			
5	1350	82	PS	U	C			
5	1352	32	MD	U	B			
5	1353	14	MD	R	B			
5	1355	11	MD	R	B			
5	1358	9	MD	R	B			
5	1359	14	MD	R	B			
5	1360	5	MD	R	B			
5	1361	34	PS	U	B			
5	1367	31	MD	U	B			
5	1368	63	MD	U	B			
5	1369	28	MD	U	A			
5	1370	31	MD	U	B			
5	1371	59	MD	U	C			
5	1376	22	MD	U	B			
5	1377	23	MD	U	A			
5	1378	26	MD	R	B			
5	1384	13	MD	R	A			
5	1385	17	MD	R	B			
5	1389	9	MD	R	B			
5	1390	5	MD	R	B			
5	1393	44	PS	U	C			
5	1394	18	PS	U	B			
5	1395	82	PS	U	C			
5	1397	123	PS	U	C			
5	1403	23	PP	U	D			
5	1404	107	PP	U	E			
5	1405	52	PS	U	C			
5	1412	20	PP	U	D			
5	1413	28	PS	U	D			
5	1414	24	MD	U	B			
5	1416	31	MD	U	B			
5	1417	14	MD	R	B			
5	1418	5	MD	R	B			
5	1419	15	MD	R	B			
5	1421	27	PS	U	C			
5	1423	16	MD	U	A			
5	1424	36	MD	U	B			
5	1425	22	MD	U	A			
5	1427	9	MD	U	B			
5	1428	8	MD	U	A			
5	1430	23	MD	U	A			
5	1431	18	MD	U	B			
5	1433	12	MD	U	B			
5	1435	19	MD	R	B			
5	1436	37	PS	U	C			
5	1437	68	PS	U	C			
5	1438	24	PS	U	B			
5	1440	4	PP	U	E			
5	1442	11	PS	U	C			
5	1444	29	MD	U	B			
5	1445	34	MD	U	B			
5	1447	33	MD	U	B			
5	1448	7	MD	R	B			
5	1449	54	PS	U	C			
5	1450	86	PS	R	C			
5	1453	62	MD	U	B			
5	1454	19	MD	U	A			
5	1455	9	MD	R	A			
5	1456	7	MD	R	B			
5	1457	18	MD	R	A			
5	1458	13	MD	R	B			
5	1459	12	MD	R	B			
5	1460	2	MD	R	A			
5	1461	7	MD	R	B			
5	1462	4	MD	R	C			
5	1465	47	MD	U	B			
5	1466	59	MD	U	B			
5	1468	27	MD	U	B			
5	1469	25	MD	U	B			
5	1471	7	MD	U	B			
5	1472	17	MD	R	B			
5	1473	5	MD	R	B			
5	1474	30	MD	R	B			
5	1475	1	MD	R	B			
5	1478	40	PS	U	C			
5	1479	28	PS	U	C			
5	1481	29	PS	U	C			
5	1482	36	PS	U	C			
5	1483	45	PS	U	C			
5	1484	39	PS	U	D			
5	1488	34	MD	U	C			
5	1490	9	MD	R	B			
5	1491	13	MD	U	A			
5	1493	4	MD	R	A			
5	1495	4	MD	R	B			
5	1496	6	MD	R	B			
5	1497	2	MD	R	A			
5	1498	3	MD	R	A			
5	1500	53	PS	U	B			
5	1506	11	MC	U	B			
5	1511	5	MC	U	A			
5	1514	23	MC	U	B			
5	1516	24	MC	U	C			
5	1517	23	MC	U	B			
5	1518	12	MC	U	C			
5	1521	28	MC	U	B			
5	1522	13	MC	U	B			
5	1523	50	MC	U	B			
5	1524	26	MC	U	B			
5	1526	27	MC	U	B			
5	1528	45	MC	U	B			
5	1529	37	MC	U	B			
5	1533	115	MC	U	C			
5	1534	85	MC	U	B			
5	1536	82	MC	U	B			
5	1537	55	MC	U	C			
5	1538	11	MC	U	B			
5	1540	12	MC	U	B			
5	1541	19	MC	U	B			
5	1542	43	MC	U	A			
5	1543	18	MC	U	B			
5	1545	8	MC	U	A			
5	1547	23	MC	U	C			
5	1548	8	MC	U	B			
5	1549	29	MC	U	B			
5	1550	9	MC	U	A			
5	1551	21	MC	U	B			
5	1553	59	MC	U	B			
5	1554	26	MC	U	B			
5	1555	11	MC	U	B			
5	1556	19	MC	U	B			
5	1557	20	MC	U	B			
5	1559	9	MC	U	B			
5	1563	12	MC	U	B			
5	1567	25	MC	U	A			
5	1568	30	MC	U	B			
5	1569	45	MC	U	C			
